Subject	Age	Handedness	ResearcherID	SessionTime	Sex	Block	CorrectLeft	CorrectRight	Stimulus.CRESP	Stimulus.RESP	Stimulus.ACC	Stimulus.RT	Stimulus8
7	19	right	Other	10:06:28	female	24	1	5	5	5	1	679	salière
7	19	right	Other	10:06:28	female	25	1	5	5	5	1	1164	fouet
7	19	right	Other	10:06:28	female	26	5	1	1	5	0	1558	cessure
7	19	right	Other	10:06:28	female	27	1	5	5	5	1	790	clouer
7	19	right	Other	10:06:28	female	28	1	5	5	1	0	1410	mappemonde
7	19	right	Other	10:06:28	female	29	5	1	1	5	0	2616	gloque
7	19	right	Other	10:06:28	female	30	1	5	5	5	1	890	lézard
7	19	right	Other	10:06:28	female	31	5	1	1	5	0	775	sacher
7	19	right	Other	10:06:28	female	32	1	5	5	5	1	638	nouer
7	19	right	Other	10:06:28	female	33	1	5	5	1	0	1476	occire
7	19	right	Other	10:06:28	female	34	5	1	1	5	0	649	écouce
7	19	right	Other	10:06:28	female	35	5	1	1	1	1	1608	osseaux
7	19	right	Other	10:06:28	female	36	5	1	1	5	0	673	rejoute
7	19	right	Other	10:06:28	female	37	1	5	5	1	0	866	escroc
7	19	right	Other	10:06:28	female	38	1	5	5	5	1	732	hache
7	19	right	Other	10:06:28	female	39	5	1	1	5	0	1411	parchance
7	19	right	Other	10:06:28	female	40	1	5	5	5	1	901	pinceau
7	19	right	Other	10:06:28	female	41	1	5	5	5	1	805	poisson
7	19	right	Other	10:06:28	female	42	1	5	5	5	1	1054	robinet
7	19	right	Other	10:06:28	female	43	1	5	5	1	0	1213	amadouer
7	19	right	Other	10:06:28	female	44	1	5	5	5	1	1222	peigne
7	19	right	Other	10:06:28	female	45	5	1	1	5	0	1698	retruire
7	19	right	Other	10:06:28	female	46	1	5	5	5	1	1694	crayon
7	19	right	Other	10:06:28	female	47	5	1	1	5	0	942	sentuelle
7	19	right	Other	10:06:28	female	48	1	5	5	5	1	1336	alourdir
7	19	right	Other	10:06:28	female	49	1	5	5	5	1	913	marteau
7	19	right	Other	10:06:28	female	50	1	5	5	1	0	793	esquif
7	19	right	Other	10:06:28	female	51	1	5	5	5	1	851	treillage
7	19	right	Other	10:06:28	female	52	1	5	5	1	0	730	dauphin
7	19	right	Other	10:06:28	female	53	1	5	5	1	0	1599	orgueil
7	19	right	Other	10:06:28	female	54	1	5	5	5	1	674	amorce
7	19	right	Other	10:06:28	female	55	1	5	5	5	1	613	cintre
7	19	right	Other	10:06:28	female	56	1	5	5	5	1	914	chameau
7	19	right	Other	10:06:28	female	57	1	5	5	5	1	1077	bouton
7	19	right	Other	10:06:28	female	58	1	5	5	5	1	1191	capeline
7	19	right	Other	10:06:28	female	59	1	5	5	5	1	590	lanière
7	19	right	Other	10:06:28	female	60	5	1	1	5	0	2379	honteur
7	19	right	Other	10:06:28	female	61	1	5	5	5	1	975	abêtir
7	19	right	Other	10:06:28	female	62	1	5	5	5	1	871	fenêtre
7	19	right	Other	10:06:28	female	63	1	5	5	1	0	2408	écureuil 
7	19	right	Other	10:06:28	female	64	1	5	5	1	0	3177	caddie
7	19	right	Other	10:06:28	female	65	5	1	1	5	0	604	détume
7	19	right	Other	10:06:28	female	66	5	1	1	5	0	3437	oeuiller
7	19	right	Other	10:06:28	female	67	1	5	5	1	0	904	balai
7	19	right	Other	10:06:28	female	68	5	1	1	5	0	775	prioche
7	19	right	Other	10:06:28	female	69	1	5	5	5	1	680	vicelard
7	19	right	Other	10:06:28	female	70	5	1	1	5	0	644	joueux
7	19	right	Other	10:06:28	female	71	5	1	1	5	0	1031	agire
7	19	right	Other	10:06:28	female	72	1	5	5	1	0	2044	éventail
7	19	right	Other	10:06:28	female	73	5	1	1	5	0	682	boutard
7	19	right	Other	10:06:28	female	74	1	5	5	1	0	1125	panier
7	19	right	Other	10:06:28	female	75	1	5	5	5	1	718	citrouille
7	19	right	Other	10:06:28	female	76	1	5	5	5	1	1232	bouilloire
7	19	right	Other	10:06:28	female	77	5	1	1	5	0	2274	parir
7	19	right	Other	10:06:28	female	78	1	5	5	5	1	1443	remporter
7	19	right	Other	10:06:28	female	79	5	1	1	1	1	1663	procoreux
7	19	right	Other	10:06:28	female	80	1	5	5	1	0	1060	tanin
7	19	right	Other	10:06:28	female	81	1	5	5	5	1	669	église
7	19	right	Other	10:06:28	female	82	1	5	5	5	1	1204	indicible
7	19	right	Other	10:06:28	female	83	5	1	1	5	0	679	réporce
7	19	right	Other	10:06:28	female	84	1	5	5	5	1	863	mignon
8	22	right	Other	13:29:01	female	1	1	5	5	5	1	1846	cheveux
8	22	right	Other	13:29:01	female	2	5	1	1	5	0	4925	soumon
8	22	right	Other	13:29:01	female	3	1	5	5	5	1	3200	cloche
8	22	right	Other	13:29:01	female	4	1	5	5	1	0	2126	fascine
8	22	right	Other	13:29:01	female	5	5	1	1	1	1	1169	huif
8	22	right	Other	13:29:01	female	6	1	5	5	5	1	1572	semonce
8	22	right	Other	13:29:01	female	7	1	5	5	1	0	1307	canoter 
8	22	right	Other	13:29:01	female	8	1	5	5	1	0	2423	infâme
8	22	right	Other	13:29:01	female	9	1	5	5	1	0	1320	fourmi
8	22	right	Other	13:29:01	female	10	1	5	5	1	0	1801	cadenas
8	22	right	Other	13:29:01	female	11	1	5	5	5	1	1872	racaille
8	22	right	Other	13:29:01	female	12	5	1	1	5	0	903	pourcine
8	22	right	Other	13:29:01	female	13	1	5	5	1	0	1699	œillet
8	22	right	Other	13:29:01	female	14	5	1	1	1	1	1235	raplaner
8	22	right	Other	13:29:01	female	15	5	1	1	5	0	1282	plaiser
8	22	right	Other	13:29:01	female	16	5	1	1	5	0	1469	cerveler
8	22	right	Other	13:29:01	female	17	5	1	1	1	1	1165	endifier
8	22	right	Other	13:29:01	female	18	5	1	1	5	0	934	jamain
8	22	right	Other	13:29:01	female	19	1	5	5	1	0	1438	ennemi
8	22	right	Other	13:29:01	female	20	1	5	5	5	1	948	pouce
8	22	right	Other	13:29:01	female	21	5	1	1	1	1	718	metter
8	22	right	Other	13:29:01	female	22	1	5	5	1	0	955	fosse
8	22	right	Other	13:29:01	female	23	1	5	5	5	1	810	inciter
8	22	right	Other	13:29:01	female	24	1	5	5	5	1	1065	salière
8	22	right	Other	13:29:01	female	25	1	5	5	1	0	1109	fouet
8	22	right	Other	13:29:01	female	26	5	1	1	5	0	1190	cessure
8	22	right	Other	13:29:01	female	27	1	5	5	5	1	1053	clouer
8	22	right	Other	13:29:01	female	28	1	5	5	1	0	1120	mappemonde
8	22	right	Other	13:29:01	female	29	5	1	1	5	0	1264	gloque
8	22	right	Other	13:29:01	female	30	1	5	5	5	1	1296	lézard
8	22	right	Other	13:29:01	female	31	5	1	1	5	0	1717	sacher
8	22	right	Other	13:29:01	female	32	1	5	5	1	0	718	nouer
8	22	right	Other	13:29:01	female	33	1	5	5	1	0	960	occire
8	22	right	Other	13:29:01	female	34	5	1	1	1	1	3673	écouce
8	22	right	Other	13:29:01	female	35	5	1	1	1	1	1359	osseaux
8	22	right	Other	13:29:01	female	36	5	1	1	5	0	727	rejoute
8	22	right	Other	13:29:01	female	37	1	5	5	1	0	1266	escroc
8	22	right	Other	13:29:01	female	38	1	5	5	1	0	3486	hache
8	22	right	Other	13:29:01	female	39	5	1	1	5	0	1918	parchance
8	22	right	Other	13:29:01	female	40	1	5	5	5	1	991	pinceau
8	22	right	Other	13:29:01	female	41	1	5	5	5	1	4461	poisson
8	22	right	Other	13:29:01	female	42	1	5	5	1	0	1382	robinet
8	22	right	Other	13:29:01	female	43	1	5	5	1	0	2175	amadouer
8	22	right	Other	13:29:01	female	44	1	5	5	5	1	1150	peigne
8	22	right	Other	13:29:01	female	45	5	1	1	1	1	2275	retruire
8	22	right	Other	13:29:01	female	46	1	5	5	5	1	871	crayon
8	22	right	Other	13:29:01	female	47	5	1	1	1	1	2212	sentuelle
8	22	right	Other	13:29:01	female	48	1	5	5	1	0	1641	alourdir
8	22	right	Other	13:29:01	female	49	1	5	5	5	1	983	marteau
8	22	right	Other	13:29:01	female	50	1	5	5	5	1	1508	esquif
8	22	right	Other	13:29:01	female	51	1	5	5	1	0	2252	treillage
8	22	right	Other	13:29:01	female	52	1	5	5	5	1	1189	dauphin
8	22	right	Other	13:29:01	female	53	1	5	5	1	0	1198	orgueil
8	22	right	Other	13:29:01	female	54	1	5	5	1	0	1509	amorce
8	22	right	Other	13:29:01	female	55	1	5	5	1	0	4027	cintre
8	22	right	Other	13:29:01	female	56	1	5	5	5	1	882	chameau
8	22	right	Other	13:29:01	female	57	1	5	5	1	0	1020	bouton
8	22	right	Other	13:29:01	female	58	1	5	5	1	0	2520	capeline
8	22	right	Other	13:29:01	female	59	1	5	5	5	1	1122	lanière
8	22	right	Other	13:29:01	female	60	5	1	1	1	1	723	honteur
8	22	right	Other	13:29:01	female	61	1	5	5	5	1	1310	abêtir
8	22	right	Other	13:29:01	female	62	1	5	5	5	1	1196	fenêtre
8	22	right	Other	13:29:01	female	63	1	5	5	1	0	642	écureuil 
8	22	right	Other	13:29:01	female	64	1	5	5	1	0	835	caddie
8	22	right	Other	13:29:01	female	65	5	1	1	1	1	1034	détume
8	22	right	Other	13:29:01	female	66	5	1	1	5	0	726	oeuiller
8	22	right	Other	13:29:01	female	67	1	5	5	1	0	1903	balai
8	22	right	Other	13:29:01	female	68	5	1	1	5	0	1287	prioche
8	22	right	Other	13:29:01	female	69	1	5	5	1	0	1367	vicelard
8	22	right	Other	13:29:01	female	70	5	1	1	5	0	957	joueux
8	22	right	Other	13:29:01	female	71	5	1	1	1	1	1242	agire
8	22	right	Other	13:29:01	female	72	1	5	5	5	1	1366	éventail
8	22	right	Other	13:29:01	female	73	5	1	1	1	1	1029	boutard
8	22	right	Other	13:29:01	female	74	1	5	5	1	0	1162	panier
8	22	right	Other	13:29:01	female	75	1	5	5	1	0	2671	citrouille
8	22	right	Other	13:29:01	female	76	1	5	5	5	1	1077	bouilloire
8	22	right	Other	13:29:01	female	77	5	1	1	1	1	1428	parir
8	22	right	Other	13:29:01	female	78	1	5	5	5	1	1262	remporter
8	22	right	Other	13:29:01	female	79	5	1	1	5	0	1052	procoreux
8	22	right	Other	13:29:01	female	80	1	5	5	1	0	1062	tanin
8	22	right	Other	13:29:01	female	81	1	5	5	5	1	951	église
8	22	right	Other	13:29:01	female	82	1	5	5	1	0	2401	indicible
8	22	right	Other	13:29:01	female	83	5	1	1	1	1	1845	réporce
8	22	right	Other	13:29:01	female	84	1	5	5	1	0	1255	mignon
9	18	right	Other	11:45:18	female	1	1	5	5	5	1	1467	cheveux
9	18	right	Other	11:45:18	female	2	5	1	1	5	0	1123	soumon
9	18	right	Other	11:45:18	female	3	1	5	5	5	1	939	cloche
9	18	right	Other	11:45:18	female	4	1	5	5	5	1	1708	fascine
9	18	right	Other	11:45:18	female	5	5	1	1	5	0	1159	huif
9	18	right	Other	11:45:18	female	6	1	5	5	1	0	1349	semonce
9	18	right	Other	11:45:18	female	7	1	5	5	5	1	1226	canoter 
9	18	right	Other	11:45:18	female	8	1	5	5	5	1	1169	infâme
9	18	right	Other	11:45:18	female	9	1	5	5	5	1	1427	fourmi
9	18	right	Other	11:45:18	female	10	1	5	5	5	1	2083	cadenas
9	18	right	Other	11:45:18	female	11	1	5	5	5	1	1132	racaille
9	18	right	Other	11:45:18	female	12	5	1	1	5	0	1228	pourcine
9	18	right	Other	11:45:18	female	13	1	5	5	5	1	1894	œillet
9	18	right	Other	11:45:18	female	14	5	1	1	1	1	1334	raplaner
9	18	right	Other	11:45:18	female	15	5	1	1	5	0	923	plaiser
9	18	right	Other	11:45:18	female	16	5	1	1	5	0	2743	cerveler
9	18	right	Other	11:45:18	female	17	5	1	1	1	1	2004	endifier
9	18	right	Other	11:45:18	female	18	5	1	1	5	0	959	jamain
9	18	right	Other	11:45:18	female	19	1	5	5	5	1	2353	ennemi
9	18	right	Other	11:45:18	female	20	1	5	5	5	1	1624	pouce
9	18	right	Other	11:45:18	female	21	5	1	1	5	0	1783	metter
9	18	right	Other	11:45:18	female	22	1	5	5	1	0	1978	fosse
9	18	right	Other	11:45:18	female	23	1	5	5	5	1	1466	inciter
9	18	right	Other	11:45:18	female	24	1	5	5	5	1	881	salière
9	18	right	Other	11:45:18	female	25	1	5	5	5	1	2085	fouet
9	18	right	Other	11:45:18	female	26	5	1	1	5	0	1297	cessure
9	18	right	Other	11:45:18	female	27	1	5	5	5	1	1544	clouer
9	18	right	Other	11:45:18	female	28	1	5	5	1	0	1895	mappemonde
9	18	right	Other	11:45:18	female	29	5	1	1	5	0	2217	gloque
9	18	right	Other	11:45:18	female	30	1	5	5	5	1	1411	lézard
9	18	right	Other	11:45:18	female	31	5	1	1	5	0	820	sacher
9	18	right	Other	11:45:18	female	32	1	5	5	5	1	881	nouer
9	18	right	Other	11:45:18	female	33	1	5	5	5	1	1049	occire
9	18	right	Other	11:45:18	female	34	5	1	1	1	1	1127	écouce
9	18	right	Other	11:45:18	female	35	5	1	1	5	0	1024	osseaux
9	18	right	Other	11:45:18	female	36	5	1	1	5	0	858	rejoute
9	18	right	Other	11:45:18	female	37	1	5	5	5	1	1373	escroc
9	18	right	Other	11:45:18	female	38	1	5	5	1	0	2818	hache
9	18	right	Other	11:45:18	female	39	5	1	1	5	0	1442	parchance
9	18	right	Other	11:45:18	female	40	1	5	5	5	1	812	pinceau
9	18	right	Other	11:45:18	female	41	1	5	5	5	1	610	poisson
9	18	right	Other	11:45:18	female	42	1	5	5	5	1	1143	robinet
9	18	right	Other	11:45:18	female	43	1	5	5	5	1	1797	amadouer
9	18	right	Other	11:45:18	female	44	1	5	5	5	1	925	peigne
9	18	right	Other	11:45:18	female	45	5	1	1	5	0	1808	retruire
9	18	right	Other	11:45:18	female	46	1	5	5	5	1	969	crayon
9	18	right	Other	11:45:18	female	47	5	1	1	5	0	2046	sentuelle
9	18	right	Other	11:45:18	female	48	1	5	5	1	0	1182	alourdir
9	18	right	Other	11:45:18	female	49	1	5	5	5	1	842	marteau
9	18	right	Other	11:45:18	female	50	1	5	5	5	1	1676	esquif
9	18	right	Other	11:45:18	female	51	1	5	5	5	1	1729	treillage
9	18	right	Other	11:45:18	female	52	1	5	5	5	1	1425	dauphin
9	18	right	Other	11:45:18	female	53	1	5	5	5	1	1363	orgueil
9	18	right	Other	11:45:18	female	54	1	5	5	1	0	2140	amorce
9	18	right	Other	11:45:18	female	55	1	5	5	5	1	2717	cintre
9	18	right	Other	11:45:18	female	56	1	5	5	5	1	1184	chameau
9	18	right	Other	11:45:18	female	57	1	5	5	5	1	826	bouton
9	18	right	Other	11:45:18	female	58	1	5	5	1	0	1749	capeline
9	18	right	Other	11:45:18	female	59	1	5	5	5	1	926	lanière
9	18	right	Other	11:45:18	female	60	5	1	1	5	0	666	honteur
9	18	right	Other	11:45:18	female	61	1	5	5	1	0	1793	abêtir
9	18	right	Other	11:45:18	female	62	1	5	5	5	1	842	fenêtre
9	18	right	Other	11:45:18	female	63	1	5	5	1	0	2029	écureuil 
9	18	right	Other	11:45:18	female	64	1	5	5	5	1	908	caddie
9	18	right	Other	11:45:18	female	65	5	1	1	5	0	1086	détume
9	18	right	Other	11:45:18	female	66	5	1	1	5	0	978	oeuiller
9	18	right	Other	11:45:18	female	67	1	5	5	1	0	1888	balai
9	18	right	Other	11:45:18	female	68	5	1	1	1	1	2437	prioche
9	18	right	Other	11:45:18	female	69	1	5	5	5	1	1127	vicelard
9	18	right	Other	11:45:18	female	70	5	1	1	5	0	1169	joueux
9	18	right	Other	11:45:18	female	71	5	1	1	1	1	852	agire
9	18	right	Other	11:45:18	female	72	1	5	5	5	1	2805	éventail
9	18	right	Other	11:45:18	female	73	5	1	1	5	0	694	boutard
9	18	right	Other	11:45:18	female	74	1	5	5	1	0	1331	panier
9	18	right	Other	11:45:18	female	75	1	5	5	5	1	1762	citrouille
9	18	right	Other	11:45:18	female	76	1	5	5	1	0	3091	bouilloire
9	18	right	Other	11:45:18	female	77	5	1	1	5	0	1995	parir
9	18	right	Other	11:45:18	female	78	1	5	5	5	1	815	remporter
9	18	right	Other	11:45:18	female	79	5	1	1	5	0	1265	procoreux
9	18	right	Other	11:45:18	female	80	1	5	5	1	0	637	tanin
9	18	right	Other	11:45:18	female	81	1	5	5	5	1	1240	église
9	18	right	Other	11:45:18	female	82	1	5	5	5	1	1388	indicible
9	18	right	Other	11:45:18	female	83	5	1	1	5	0	1222	réporce
9	18	right	Other	11:45:18	female	84	1	5	5	5	1	735	mignon
2	21	right	Other	11:29:56	female	1	1	5	5	1	0	2542	cheveux
2	21	right	Other	11:29:56	female	2	5	1	1	1	1	1487	soumon
2	21	right	Other	11:29:56	female	3	1	5	5	1	0	1104	cloche
2	21	right	Other	11:29:56	female	4	1	5	5	5	1	1423	fascine
2	21	right	Other	11:29:56	female	5	5	1	1	1	1	1249	huif
2	21	right	Other	11:29:56	female	6	1	5	5	1	0	1188	semonce
2	21	right	Other	11:29:56	female	7	1	5	5	1	0	1218	canoter 
2	21	right	Other	11:29:56	female	8	1	5	5	1	0	1362	infâme
2	21	right	Other	11:29:56	female	9	1	5	5	1	0	2204	fourmi
2	21	right	Other	11:29:56	female	10	1	5	5	1	0	2414	cadenas
2	21	right	Other	11:29:56	female	11	1	5	5	1	0	1209	racaille
2	21	right	Other	11:29:56	female	12	5	1	1	5	0	1099	pourcine
2	21	right	Other	11:29:56	female	13	1	5	5	1	0	3090	œillet
2	21	right	Other	11:29:56	female	14	5	1	1	1	1	1315	raplaner
2	21	right	Other	11:29:56	female	15	5	1	1	5	0	1786	plaiser
2	21	right	Other	11:29:56	female	16	5	1	1	1	1	1599	cerveler
2	21	right	Other	11:29:56	female	17	5	1	1	5	0	1689	endifier
2	21	right	Other	11:29:56	female	18	5	1	1	5	0	1023	jamain
2	21	right	Other	11:29:56	female	19	1	5	5	5	1	1109	ennemi
2	21	right	Other	11:29:56	female	20	1	5	5	1	0	1281	pouce
2	21	right	Other	11:29:56	female	21	5	1	1	1	1	1287	metter
2	21	right	Other	11:29:56	female	22	1	5	5	1	0	1202	fosse
2	21	right	Other	11:29:56	female	23	1	5	5	5	1	1901	inciter
2	21	right	Other	11:29:56	female	24	1	5	5	1	0	1492	salière
2	21	right	Other	11:29:56	female	25	1	5	5	5	1	1702	fouet
2	21	right	Other	11:29:56	female	26	5	1	1	5	0	2247	cessure
2	21	right	Other	11:29:56	female	27	1	5	5	1	0	1153	clouer
2	21	right	Other	11:29:56	female	28	1	5	5	1	0	1519	mappemonde
2	21	right	Other	11:29:56	female	29	5	1	1	1	1	1000	gloque
2	21	right	Other	11:29:56	female	30	1	5	5	1	0	903	lézard
2	21	right	Other	11:29:56	female	31	5	1	1	5	0	857	sacher
2	21	right	Other	11:29:56	female	32	1	5	5	1	0	1368	nouer
2	21	right	Other	11:29:56	female	33	1	5	5	1	0	1161	occire
2	21	right	Other	11:29:56	female	34	5	1	1	1	1	855	écouce
2	21	right	Other	11:29:56	female	35	5	1	1	1	1	743	osseaux
2	21	right	Other	11:29:56	female	36	5	1	1	1	1	1129	rejoute
2	21	right	Other	11:29:56	female	37	1	5	5	1	0	1101	escroc
2	21	right	Other	11:29:56	female	38	1	5	5	5	1	737	hache
2	21	right	Other	11:29:56	female	39	5	1	1	1	1	1565	parchance
2	21	right	Other	11:29:56	female	40	1	5	5	1	0	834	pinceau
2	21	right	Other	11:29:56	female	41	1	5	5	5	1	662	poisson
2	21	right	Other	11:29:56	female	42	1	5	5	1	0	1102	robinet
2	21	right	Other	11:29:56	female	43	1	5	5	1	0	843	amadouer
2	21	right	Other	11:29:56	female	44	1	5	5	1	0	739	peigne
2	21	right	Other	11:29:56	female	45	5	1	1	1	1	881	retruire
2	21	right	Other	11:29:56	female	46	1	5	5	5	1	541	crayon
2	21	right	Other	11:29:56	female	47	5	1	1	1	1	1365	sentuelle
2	21	right	Other	11:29:56	female	48	1	5	5	1	0	719	alourdir
2	21	right	Other	11:29:56	female	49	1	5	5	1	0	1481	marteau
2	21	right	Other	11:29:56	female	50	1	5	5	1	0	608	esquif
2	21	right	Other	11:29:56	female	51	1	5	5	1	0	686	treillage
2	21	right	Other	11:29:56	female	52	1	5	5	1	0	1152	dauphin
2	21	right	Other	11:29:56	female	53	1	5	5	1	0	1260	orgueil
2	21	right	Other	11:29:56	female	54	1	5	5	5	1	981	amorce
2	21	right	Other	11:29:56	female	55	1	5	5	1	0	925	cintre
2	21	right	Other	11:29:56	female	56	1	5	5	5	1	747	chameau
2	21	right	Other	11:29:56	female	57	1	5	5	5	1	673	bouton
2	21	right	Other	11:29:56	female	58	1	5	5	1	0	876	capeline
2	21	right	Other	11:29:56	female	59	1	5	5	5	1	835	lanière
2	21	right	Other	11:29:56	female	60	5	1	1	1	1	1374	honteur
2	21	right	Other	11:29:56	female	61	1	5	5	5	1	1345	abêtir
2	21	right	Other	11:29:56	female	62	1	5	5	5	1	822	fenêtre
2	21	right	Other	11:29:56	female	63	1	5	5	1	0	1396	écureuil 
2	21	right	Other	11:29:56	female	64	1	5	5	1	0	711	caddie
2	21	right	Other	11:29:56	female	65	5	1	1	1	1	659	détume
2	21	right	Other	11:29:56	female	66	5	1	1	1	1	1362	oeuiller
2	21	right	Other	11:29:56	female	67	1	5	5	1	0	779	balai
2	21	right	Other	11:29:56	female	68	5	1	1	1	1	1515	prioche
2	21	right	Other	11:29:56	female	69	1	5	5	1	0	852	vicelard
2	21	right	Other	11:29:56	female	70	5	1	1	1	1	1029	joueux
2	21	right	Other	11:29:56	female	71	5	1	1	1	1	937	agire
2	21	right	Other	11:29:56	female	72	1	5	5	1	0	921	éventail
2	21	right	Other	11:29:56	female	73	5	1	1	5	0	710	boutard
2	21	right	Other	11:29:56	female	74	1	5	5	1	0	1105	panier
2	21	right	Other	11:29:56	female	75	1	5	5	1	0	1559	citrouille
2	21	right	Other	11:29:56	female	76	1	5	5	1	0	2259	bouilloire
2	21	right	Other	11:29:56	female	77	5	1	1	5	0	863	parir
2	21	right	Other	11:29:56	female	78	1	5	5	1	0	1713	remporter
2	21	right	Other	11:29:56	female	79	5	1	1	1	1	1739	procoreux
2	21	right	Other	11:29:56	female	80	1	5	5	1	0	714	tanin
2	21	right	Other	11:29:56	female	81	1	5	5	5	1	824	église
2	21	right	Other	11:29:56	female	82	1	5	5	1	0	1495	indicible
2	21	right	Other	11:29:56	female	83	5	1	1	1	1	1191	réporce
2	21	right	Other	11:29:56	female	84	1	5	5	1	0	1720	mignon
3	23	left	Other	10:24:49	female	1	1	5	1	1	1	1225	cheveux
3	23	left	Other	10:24:49	female	2	5	1	5	5	1	722	soumon
3	23	left	Other	10:24:49	female	3	1	5	1	5	0	742	cloche
3	23	left	Other	10:24:49	female	4	1	5	1	5	0	951	fascine
3	23	left	Other	10:24:49	female	5	5	1	5	5	1	681	huif
3	23	left	Other	10:24:49	female	6	1	5	1	5	0	965	semonce
3	23	left	Other	10:24:49	female	7	1	5	1	5	0	738	canoter 
3	23	left	Other	10:24:49	female	8	1	5	1	5	0	1017	infâme
3	23	left	Other	10:24:49	female	9	1	5	1	1	1	757	fourmi
3	23	left	Other	10:24:49	female	10	1	5	1	5	0	855	cadenas
3	23	left	Other	10:24:49	female	11	1	5	1	1	1	757	racaille
3	23	left	Other	10:24:49	female	12	5	1	5	5	1	1224	pourcine
3	23	left	Other	10:24:49	female	13	1	5	1	5	0	1094	œillet
3	23	left	Other	10:24:49	female	14	5	1	5	5	1	1390	raplaner
3	23	left	Other	10:24:49	female	15	5	1	5	1	0	704	plaiser
3	23	left	Other	10:24:49	female	16	5	1	5	5	1	964	cerveler
3	23	left	Other	10:24:49	female	17	5	1	5	5	1	1216	endifier
3	23	left	Other	10:24:49	female	18	5	1	5	1	0	654	jamain
3	23	left	Other	10:24:49	female	19	1	5	1	5	0	723	ennemi
3	23	left	Other	10:24:49	female	20	1	5	1	1	1	540	pouce
3	23	left	Other	10:24:49	female	21	5	1	5	5	1	860	metter
3	23	left	Other	10:24:49	female	22	1	5	1	1	1	806	fosse
3	23	left	Other	10:24:49	female	23	1	5	1	1	1	820	inciter
3	23	left	Other	10:24:49	female	24	1	5	1	1	1	600	salière
3	23	left	Other	10:24:49	female	25	1	5	1	1	1	669	fouet
3	23	left	Other	10:24:49	female	26	5	1	5	5	1	1387	cessure
3	23	left	Other	10:24:49	female	27	1	5	1	5	0	870	clouer
3	23	left	Other	10:24:49	female	28	1	5	1	5	0	830	mappemonde
3	23	left	Other	10:24:49	female	29	5	1	5	1	0	595	gloque
3	23	left	Other	10:24:49	female	30	1	5	1	1	1	969	lézard
3	23	left	Other	10:24:49	female	31	5	1	5	1	0	792	sacher
3	23	left	Other	10:24:49	female	32	1	5	1	1	1	1057	nouer
3	23	left	Other	10:24:49	female	33	1	5	1	5	0	660	occire
3	23	left	Other	10:24:49	female	34	5	1	5	1	0	1611	écouce
3	23	left	Other	10:24:49	female	35	5	1	5	5	1	1066	osseaux
3	23	left	Other	10:24:49	female	36	5	1	5	5	1	1305	rejoute
3	23	left	Other	10:24:49	female	37	1	5	1	5	0	853	escroc
3	23	left	Other	10:24:49	female	38	1	5	1	5	0	621	hache
3	23	left	Other	10:24:49	female	39	5	1	5	1	0	1439	parchance
3	23	left	Other	10:24:49	female	40	1	5	1	5	0	1001	pinceau
3	23	left	Other	10:24:49	female	41	1	5	1	1	1	792	poisson
3	23	left	Other	10:24:49	female	42	1	5	1	5	0	1271	robinet
3	23	left	Other	10:24:49	female	43	1	5	1	5	0	1104	amadouer
3	23	left	Other	10:24:49	female	44	1	5	1	1	1	1133	peigne
3	23	left	Other	10:24:49	female	45	5	1	5	1	0	1308	retruire
3	23	left	Other	10:24:49	female	46	1	5	1	1	1	1282	crayon
3	23	left	Other	10:24:49	female	47	5	1	5	5	1	763	sentuelle
3	23	left	Other	10:24:49	female	48	1	5	1	5	0	1146	alourdir
3	23	left	Other	10:24:49	female	49	1	5	1	5	0	1378	marteau
3	23	left	Other	10:24:49	female	50	1	5	1	5	0	936	esquif
3	23	left	Other	10:24:49	female	51	1	5	1	5	0	1021	treillage
3	23	left	Other	10:24:49	female	52	1	5	1	1	1	1006	dauphin
3	23	left	Other	10:24:49	female	53	1	5	1	1	1	857	orgueil
3	23	left	Other	10:24:49	female	54	1	5	1	5	0	1539	amorce
3	23	left	Other	10:24:49	female	55	1	5	1	5	0	1053	cintre
3	23	left	Other	10:24:49	female	56	1	5	1	5	0	1341	chameau
3	23	left	Other	10:24:49	female	57	1	5	1	1	1	1237	bouton
3	23	left	Other	10:24:49	female	58	1	5	1	5	0	802	capeline
3	23	left	Other	10:24:49	female	59	1	5	1	5	0	975	lanière
3	23	left	Other	10:24:49	female	60	5	1	5	5	1	632	honteur
3	23	left	Other	10:24:49	female	61	1	5	1	5	0	999	abêtir
3	23	left	Other	10:24:49	female	62	1	5	1	1	1	1131	fenêtre
3	23	left	Other	10:24:49	female	63	1	5	1	5	0	1125	écureuil 
3	23	left	Other	10:24:49	female	64	1	5	1	5	0	591	caddie
3	23	left	Other	10:24:49	female	65	5	1	5	5	1	852	détume
3	23	left	Other	10:24:49	female	66	5	1	5	1	0	1626	oeuiller
3	23	left	Other	10:24:49	female	67	1	5	1	5	0	801	balai
3	23	left	Other	10:24:49	female	68	5	1	5	5	1	798	prioche
3	23	left	Other	10:24:49	female	69	1	5	1	5	0	869	vicelard
3	23	left	Other	10:24:49	female	70	5	1	5	1	0	1180	joueux
3	23	left	Other	10:24:49	female	71	5	1	5	1	0	1388	agire
3	23	left	Other	10:24:49	female	72	1	5	1	5	0	1204	éventail
3	23	left	Other	10:24:49	female	73	5	1	5	1	0	1047	boutard
3	23	left	Other	10:24:49	female	74	1	5	1	5	0	814	panier
