set	Correct	Subject	SessionTime	Block	Response.ACC	Response.RESP	Response.RT	Stimulus	group	p_universally	p_french	p_dutch	r
t17	la semoule	29	9:45:19	9	0	le gremouille	13643	de griesmeel	1	L	I	L	no
t17	la semoule	44	10:10:37	9	0	la smoule	21770	de griesmeel	2	L	I	L	no
t17	la semoule	30	11:13:11	9	0	le smoul	4114	de griesmeel	2	L	I	L	no
t17	la semoule	256	12:06:21	9	0	le mouse	9249	de griesmeel	2	L	I	L	no
t17	la semoule	249	11:17:33	9	0	la reqance	17652	de griesmeel	1	L	I	L	no
t17	la semoule	253	16:14:37	9	0	le soumier	5596	de griesmeel	1	L	I	L	no
t17	la semoule	252	11:46:19	9	0	le smoul	7479	de griesmeel	2	L	I	L	no
t17	la semoule	42	14:45:04	9	0	la moule	9259	de griesmeel	2	L	I	L	no
t17	la semoule	5	11:51:32	9	0		721	de griesmeel	1	L	I	L	no
t17	la semoule	254	15:49:39	9	0	le smell	2079	de griesmeel	2	L	I	L	no
t17	la semoule	9	11:17:46	9	0	le lacousse	6293	de griesmeel	1	L	I	L	no
t17	la semoule	7	14:14:03	9	0	le soumouille	12258	de griesmeel	1	L	I	L	no
t17	la semoule	33	10:16:00	9	0	la summoule	3088	de griesmeel	1	L	I	L	no
t17	la semoule	19	14:45:48	9	0	la femule	14609	de griesmeel	1	L	I	L	no
t17	la semoule	11	14:42:25	9	0	la gresemel	4979	de griesmeel	1	L	I	L	no
t17	la semoule	16	10:30:32	9	0	la smoule	7611	de griesmeel	2	L	I	L	no
t17	la semoule	22	13:15:11	9	0	{?}	2631	de griesmeel	2	L	I	L	no
t17	la semoule	31	12:15:43	9	0	la pelaine	24382	de griesmeel	1	L	I	L	no
t17	la semoule	26	16:42:55	9	0	la moule	2965	de griesmeel	2	L	I	L	no
t17	la semoule	10	12:22:13	9	0	fwetr	3366	de griesmeel	2	L	I	L	no
t17	la semoule	21	11:41:17	9	0	le	5265	de griesmeel	1	L	I	L	no
t17	la semoule	34	13:16:28	9	0	le smell	15724	de griesmeel	2	L	I	L	no
t17	la semoule	250	14:43:23	9	0	le smoel	3348	de griesmeel	2	L	I	L	no
t17	la semoule	48	11:18:20	9	0	le smoul	6966	de griesmeel	2	L	I	L	no
t17	la semoule	24	12:43:06	9	0	le mousse	23555	de griesmeel	2	L	I	L	no
t17	la semoule	40	9:11:44	9	0	la chemelle	6276	de griesmeel	2	L	I	L	no
t17	la semoule	6	12:16:10	9	0	la chmoel	10236	de griesmeel	2	L	I	L	no
t17	la semoule	38	11:14:09	9	0	le	18619	de griesmeel	1	L	I	L	no
t17	la semoule	43	13:27:33	9	0	la senouche	12495	de griesmeel	1	L	I	L	no
t17	la semoule	45	9:18:14	9	0	le 	3375	de griesmeel	1	L	I	L	no
t17	la semoule	14	14:14:11	9	0	 le smoule	16180	de griesmeel	2	L	I	L	no
t17	la semoule	255	16:46:32	9	1	la semoule	12192	de griesmeel	1	L	I	L	no
t17	la semoule	36	9:23:20	9	0	la smoeleur	11095	de griesmeel	2	L	I	L	no
t17	la semoule	27	10:17:40	9	0	la pedon	14797	de griesmeel	1	L	I	L	no
t17	la semoule	23	12:11:09	9	0	la meel	5425	de griesmeel	1	L	I	L	no
t17	la semoule	28	15:08:55	9	0	la smiel	4596	de griesmeel	2	L	I	L	no
t17	la semoule	32	12:11:40	9	0	la smoulle	27584	de griesmeel	2	L	I	L	no
t17	la semoule	15	13:48:26	9	0	la grimoule	18870	de griesmeel	1	L	I	L	no
t17	la semoule	25	14:13:34	9	0	la smoel	3706	de griesmeel	1	L	I	L	no
t17	la semoule	20	11:13:42	9	0	la dioullon	25218	de griesmeel	2	L	I	L	no
t18	le reflet	25	14:13:34	7	0	la reflex	4806	de reflex	1	I	I	I	yes
t18	le reflet	9	11:17:46	7	0	le reflex	4053	de reflex	1	I	I	I	yes
t18	le reflet	27	10:17:40	7	0	lo reflex	2657	de reflex	1	I	I	I	yes
t18	le reflet	29	9:45:19	7	0	le reflex	2366	de reflex	1	I	I	I	yes
t18	le reflet	7	14:14:03	7	0	Le reflex	6223	de reflex	1	I	I	I	yes
t18	le reflet	46	15:40:31	7	0	la reflex	2949	de reflex	2	I	I	I	yes
t18	le reflet	254	15:49:39	7	0	le ref	9942	de reflex	2	I	I	I	yes
t18	le reflet	5	11:51:32	7	0	le reflE	9501	de reflex	1	I	I	I	yes
t18	le reflet	44	10:10:37	7	0	le rEflex	11402	de reflex	2	I	I	I	yes
t18	le reflet	30	11:13:11	7	0	pas	7739	de reflex	2	I	I	I	yes
t18	le reflet	34	13:16:28	7	0	la fleche	4903	de reflex	2	I	I	I	yes
t18	le reflet	41	13:55:09	7	0	le reflex	5944	de reflex	1	I	I	I	yes
t18	le reflet	31	12:15:43	7	0	le reflex	4380	de reflex	1	I	I	I	yes
t18	le reflet	19	14:45:48	7	0	le reflex	2976	de reflex	1	I	I	I	yes
t18	le reflet	33	10:16:00	7	0	le reflexe	4870	de reflex	1	I	I	I	yes
t18	le reflet	24	12:43:06	7	0	le reflex	12794	de reflex	2	I	I	I	yes
t18	le reflet	6	12:16:10	7	0	la flex	2885	de reflex	2	I	I	I	yes
t18	le reflet	36	9:23:20	7	0	la reflEche	18547	de reflex	2	I	I	I	yes
t18	le reflet	47	11:43:45	7	0	le reflex	7179	de reflex	1	I	I	I	yes
t18	le reflet	255	16:46:32	7	0	le refle{ALT}x	9865	de reflex	1	I	I	I	yes
t18	le reflet	11	14:42:25	7	0	la refleche	14126	de reflex	1	I	I	I	yes
t18	le reflet	15	13:48:26	7	0	la reflex	2652	de reflex	1	I	I	I	yes
t18	le reflet	14	14:14:11	7	0	 le flex	19349	de reflex	2	I	I	I	yes
t18	le reflet	38	11:14:09	7	0	le reflex	8788	de reflex	1	I	I	I	yes
t18	le reflet	249	11:17:33	7	0	le reflex	2210	de reflex	1	I	I	I	yes
t18	le reflet	43	13:27:33	7	0	le reflex	3281	de reflex	1	I	I	I	yes
t18	le reflet	26	16:42:55	7	0	refleie	6069	de reflex	2	I	I	I	yes
t18	le reflet	256	12:06:21	7	0	le reflex	2803	de reflex	2	I	I	I	yes
t18	le reflet	253	16:14:37	7	0	le reflex	2059	de reflex	1	I	I	I	yes
t18	le reflet	16	10:30:32	7	0	le reflEx	10026	de reflex	2	I	I	I	yes
t18	le reflet	250	14:43:23	7	0	la reflege	4151	de reflex	2	I	I	I	yes
t18	le reflet	40	9:11:44	7	0	la refleche	8155	de reflex	2	I	I	I	yes
t18	le reflet	21	11:41:17	7	0	le reflex	2311	de reflex	1	I	I	I	yes
t18	le reflet	28	15:08:55	7	0	le reflex	6793	de reflex	2	I	I	I	yes
t18	le reflet	32	12:11:40	7	0	le reflex	4152	de reflex	2	I	I	I	yes
t18	le reflet	20	11:13:42	7	0	le reflech	9482	de reflex	2	I	I	I	yes
t18	le reflet	251	12:47:23	7	0	le reflex	5825	de reflex	1	I	I	I	yes
t18	le reflet	42	14:45:04	7	0	le reflex	14847	de reflex	2	I	I	I	yes
t18	le reflet	12	9:49:26	7	0	le reflex	10557	de reflex	2	I	I	I	yes
t18	le reflet	48	11:18:20	7	0	le reflEche	5573	de reflex	2	I	I	I	yes
t18	le reflet	45	9:18:14	7	0	le reflex	2681	de reflex	1	I	I	I	yes
t18	le reflet	23	12:11:09	7	0	la reflex	4277	de reflex	1	I	I	I	yes
t18	le reflet	22	13:15:11	7	0	le refleche	8583	de reflex	2	I	I	I	yes
t18	le reflet	252	11:46:19	7	0	le refleG	11619	de reflex	2	I	I	I	yes
t18	le reflet	10	12:22:13	7	0	l{'}aurflache	26140	de reflex	2	I	I	I	yes
t19	le chenil	7	14:14:03	13	0	 La chenille	4048	de kennel	1	L	I	L	no
t19	le chenil	32	12:11:40	13	0	lajoulle	24461	de kennel	2	L	I	L	no
t19	le chenil	6	12:16:10	13	0	la schienel	6775	de kennel	2	L	I	L	no
t19	le chenil	24	12:43:06	13	0	la schniel	27865	de kennel	2	L	I	L	no
t19	le chenil	19	14:45:48	13	0	le chenniel	2921	de kennel	1	L	I	L	no
t19	le chenil	41	13:55:09	13	0	la chenouille	18599	de kennel	1	L	I	L	no
t19	le chenil	22	13:15:11	13	0	{?}	1412	de kennel	2	L	I	L	no
t19	le chenil	11	14:42:25	13	0	la chennelle	3934	de kennel	1	L	I	L	no
t19	le chenil	16	10:30:32	13	0	le cheniel	3026	de kennel	2	L	I	L	no
t19	le chenil	27	10:17:40	13	0	le channel	8277	de kennel	1	L	I	L	no
t19	le chenil	12	9:49:26	13	0	la schnile	2750	de kennel	2	L	I	L	no
t19	le chenil	29	9:45:19	13	0	la jenille	5634	de kennel	1	L	I	L	no
t19	le chenil	46	15:40:31	13	0	la schnee	12034	de kennel	2	L	I	L	no
t19	le chenil	23	12:11:09	13	0	la	2431	de kennel	1	L	I	L	no
t19	le chenil	33	10:16:00	13	0	le chinille	7628	de kennel	1	L	I	L	no
t19	le chenil	34	13:16:28	13	0	la chien	3867	de kennel	2	L	I	L	no
t19	le chenil	10	12:22:13	13	0	le rqw	8499	de kennel	2	L	I	L	no
t19	le chenil	14	14:14:11	13	0	la snel	39743	de kennel	2	L	I	L	no
t19	le chenil	9	11:17:46	13	0	la chiennel	3960	de kennel	1	L	I	L	no
t19	le chenil	40	9:11:44	13	0	le chenille	2437	de kennel	2	L	I	L	no
t19	le chenil	44	10:10:37	13	0	{?}	4109	de kennel	2	L	I	L	no
t19	le chenil	36	9:23:20	13	0	le senniel	4509	de kennel	2	L	I	L	no
t19	le chenil	20	11:13:42	13	0	la chinelle	8422	de kennel	2	L	I	L	no
t19	le chenil	25	14:13:34	13	0	 retraInce	7086	de kennel	1	L	I	L	no
t19	le chenil	21	11:41:17	13	0	le chenie	6759	de kennel	1	L	I	L	no
t19	le chenil	249	11:17:33	13	0	la sufferage	33765	de kennel	1	L	I	L	no
t19	le chenil	28	15:08:55	13	0	{?}	6278	de kennel	2	L	I	L	no
t19	le chenil	251	12:47:23	13	0	le chennel	5649	de kennel	1	L	I	L	no
t19	le chenil	48	11:18:20	13	0	le snil	2423	de kennel	2	L	I	L	no
t19	le chenil	5	11:51:32	13	0	le chennel	4249	de kennel	1	L	I	L	no
t19	le chenil	254	15:49:39	13	0	le	9493	de kennel	2	L	I	L	no
t19	le chenil	30	11:13:11	13	0	pas	4997	de kennel	2	L	I	L	no
t19	le chenil	255	16:46:32	13	0	le feunille	5498	de kennel	1	L	I	L	no
t19	le chenil	47	11:43:45	13	0	le chEnille	6965	de kennel	1	L	I	L	no
t19	le chenil	256	12:06:21	13	0	le cheniel	3753	de kennel	2	L	I	L	no
t19	le chenil	45	9:18:14	13	0	la channel	2934	de kennel	1	L	I	L	no
t19	le chenil	252	11:46:19	13	0	le sniel	12794	de kennel	2	L	I	L	no
t19	le chenil	26	16:42:55	13	0	le knele	3936	de kennel	2	L	I	L	no
t19	le chenil	250	14:43:23	13	0		813	de kennel	2	L	I	L	no
t19	le chenil	15	13:48:26	13	0	la chanel	5959	de kennel	1	L	I	L	no
t19	le chenil	38	11:14:09	13	0	le cheniel	14701	de kennel	1	L	I	L	no
t19	le chenil	31	12:15:43	13	0		24351	de kennel	1	L	I	L	no
t19	le chenil	42	14:45:04	13	0	le {.}{.}{.}	19066	de kennel	2	L	I	L	no
t19	le chenil	253	16:14:37	13	0	la channel	3065	de kennel	1	L	I	L	no
t19	le chenil	43	13:27:33	13	0	le chennil	10079	de kennel	1	L	I	L	no
t20	le meneau	45	9:18:14	23	0	la remou	3244	de paal	1	I	I	I	no
t20	le meneau	10	12:22:13	23	0		6109	de paal	2	I	I	I	no
t20	le meneau	47	11:43:45	23	0	le sEmoin	8094	de paal	1	I	I	I	no
t20	le meneau	12	9:49:26	23	0	le mnoux	2527	de paal	2	I	I	I	no
t20	le meneau	41	13:55:09	23	0	la menoe	4347	de paal	1	I	I	I	no
t20	le meneau	26	16:42:55	23	0	la plumeure	6626	de paal	2	I	I	I	no
t20	le meneau	9	11:17:46	23	0	le manot	4243	de paal	1	I	I	I	no
t20	le meneau	25	14:13:34	23	0	la minuut	2766	de paal	1	I	I	I	no
t20	le meneau	15	13:48:26	23	0	le funile	8322	de paal	1	I	I	I	no
t20	le meneau	255	16:46:32	23	0	 le menou	5587	de paal	1	I	I	I	no
t20	le meneau	46	15:40:31	23	0	le not	4811	de paal	2	I	I	I	no
t20	le meneau	44	10:10:37	23	0	la motte	1670	de paal	2	I	I	I	no
t20	le meneau	21	11:41:17	23	0	le	926	de paal	1	I	I	I	no
t20	le meneau	19	14:45:48	23	0	le menot	6138	de paal	1	I	I	I	no
t20	le meneau	24	12:43:06	23	0	le emcot	38587	de paal	2	I	I	I	no
t20	le meneau	42	14:45:04	23	0	{.}{.}{.}	6831	de paal	2	I	I	I	no
t20	le meneau	11	14:42:25	23	0	la chimielle	11539	de paal	1	I	I	I	no
t20	le meneau	38	11:14:09	23	0	le menut	26641	de paal	1	I	I	I	no
t20	le meneau	251	12:47:23	23	0	le	2115	de paal	1	I	I	I	no
t20	le meneau	16	10:30:32	23	0	le mot	5174	de paal	2	I	I	I	no
t20	le meneau	30	11:13:11	23	0	la mnoux	3382	de paal	2	I	I	I	no
t20	le meneau	6	12:16:10	23	0	le noet	2683	de paal	2	I	I	I	no
t20	le meneau	250	14:43:23	23	0	le pompe	3169	de paal	2	I	I	I	no
t20	le meneau	20	11:13:42	23	0	le reau	6912	de paal	2	I	I	I	no
t20	le meneau	14	14:14:11	23	0	 le nore	12012	de paal	2	I	I	I	no
t20	le meneau	28	15:08:55	23	0	la not	2583	de paal	2	I	I	I	no
t20	le meneau	43	13:27:33	23	0	le maton	21744	de paal	1	I	I	I	no
t20	le meneau	7	14:14:03	23	0	Le remou	3015	de paal	1	I	I	I	no
t20	le meneau	27	10:17:40	23	0	la maseaun	10353	de paal	1	I	I	I	no
t20	le meneau	252	11:46:19	23	0	mnou	1460	de paal	2	I	I	I	no
t20	le meneau	23	12:11:09	23	0	la reque	3683	de paal	1	I	I	I	no
t20	le meneau	31	12:15:43	23	0	le menu	2977	de paal	1	I	I	I	no
t20	le meneau	36	9:23:20	23	0	la 	18705	de paal	2	I	I	I	no
t20	le meneau	253	16:14:37	23	0	le mano	5161	de paal	1	I	I	I	no
t20	le meneau	29	9:45:19	23	0	le minOte	5389	de paal	1	I	I	I	no
t20	le meneau	254	15:49:39	23	0	le plank	3039	de paal	2	I	I	I	no
t20	le meneau	40	9:11:44	23	0	le mnote	4608	de paal	2	I	I	I	no
t20	le meneau	48	11:18:20	23	0	le nou	1869	de paal	2	I	I	I	no
t20	le meneau	32	12:11:40	23	0	le noui	15392	de paal	2	I	I	I	no
t20	le meneau	249	11:17:33	23	0	le sufret	12270	de paal	1	I	I	I	no
t20	le meneau	33	10:16:00	23	0	le moutan	9473	de paal	1	I	I	I	no
t20	le meneau	34	13:16:28	23	0	le tremme	3020	de paal	2	I	I	I	no
t20	le meneau	22	13:15:11	23	0	{?}	7377	de paal	2	I	I	I	no
t20	le meneau	5	11:51:32	23	0	le minutE	7157	de paal	1	I	I	I	no
t21	le recul	11	14:42:25	3	0	le recoure	7927	de teruggang	1	I	I	I	yes
t21	le recul	34	13:16:28	3	0	la outre	13543	de teruggang	2	I	I	I	yes
t21	le recul	22	13:15:11	3	0	le recolle	7480	de teruggang	2	I	I	I	yes
t21	le recul	21	11:41:17	3	0	le	4397	de teruggang	1	I	I	I	yes
t21	le recul	255	16:46:32	3	1	le recul	8203	de teruggang	1	I	I	I	yes
t21	le recul	20	11:13:42	3	0	le rebond	6878	de teruggang	2	I	I	I	yes
t21	le recul	19	14:45:48	3	0	le requil	6489	de teruggang	1	I	I	I	yes
t21	le recul	253	16:14:37	3	0	le rebon	3588	de teruggang	1	I	I	I	yes
t21	le recul	14	14:14:11	3	0	le cru	13150	de teruggang	2	I	I	I	yes
t21	le recul	252	11:46:19	3	0	le bouche	21811	de teruggang	2	I	I	I	yes
t21	le recul	251	12:47:23	3	0	le retard	5575	de teruggang	1	I	I	I	yes
t21	le recul	36	9:23:20	3	0	l{'}urqon	19325	de teruggang	2	I	I	I	yes
t21	le recul	6	12:16:10	3	0	{?}	6349	de teruggang	2	I	I	I	yes
t21	le recul	47	11:43:45	3	0	la rEculle	10803	de teruggang	1	I	I	I	yes
t21	le recul	5	11:51:32	3	0	le ru	14491	de teruggang	1	I	I	I	yes
t21	le recul	254	15:49:39	3	0	le notre	8214	de teruggang	2	I	I	I	yes
t21	le recul	10	12:22:13	3	0	le retroire	9553	de teruggang	2	I	I	I	yes
t21	le recul	40	9:11:44	3	0	le retour	5949	de teruggang	2	I	I	I	yes
t21	le recul	29	9:45:19	3	0	le rebon	22150	de teruggang	1	I	I	I	yes
t21	le recul	24	12:43:06	3	0	l{'}ourmant	13774	de teruggang	2	I	I	I	yes
t21	le recul	23	12:11:09	3	0	la recom	2955	de teruggang	1	I	I	I	yes
t21	le recul	38	11:14:09	3	0	le sevage	28687	de teruggang	1	I	I	I	yes
t21	le recul	32	12:11:40	3	0	le 	26343	de teruggang	2	I	I	I	yes
t21	le recul	256	12:06:21	3	0	le	15765	de teruggang	2	I	I	I	yes
t21	le recul	16	10:30:32	3	0	la	5937	de teruggang	2	I	I	I	yes
t21	le recul	31	12:15:43	3	0	le roquin	6327	de teruggang	1	I	I	I	yes
t21	le recul	46	15:40:31	3	0	l{'}urquelle	17015	de teruggang	2	I	I	I	yes
t21	le recul	30	11:13:11	3	0	pas	7510	de teruggang	2	I	I	I	yes
t21	le recul	25	14:13:34	3	0	le entrAnce	20677	de teruggang	1	I	I	I	yes
t21	le recul	15	13:48:26	3	0	le rebound	11282	de teruggang	1	I	I	I	yes
t21	le recul	9	11:17:46	3	0	le recru	6003	de teruggang	1	I	I	I	yes
t21	le recul	45	9:18:14	3	0	le rebon	2260	de teruggang	1	I	I	I	yes
t21	le recul	249	11:17:33	3	0	 le reqance	7745	de teruggang	1	I	I	I	yes
t21	le recul	33	10:16:00	3	0	le lousant	17291	de teruggang	1	I	I	I	yes
t21	le recul	48	11:18:20	3	0	le recule	4585	de teruggang	2	I	I	I	yes
t21	le recul	7	14:14:03	3	0	le resite	10713	de teruggang	1	I	I	I	yes
t21	le recul	43	13:27:33	3	0	le rebous	21290	de teruggang	1	I	I	I	yes
t21	le recul	42	14:45:04	3	0	le re{.}{.}	10053	de teruggang	2	I	I	I	yes
t21	le recul	26	16:42:55	3	0	 le seruvage	7300	de teruggang	2	I	I	I	yes
t21	le recul	41	13:55:09	3	0	la recule	25437	de teruggang	1	I	I	I	yes
t21	le recul	44	10:10:37	3	0	Le recUle	9397	de teruggang	2	I	I	I	yes
t21	le recul	250	14:43:23	3	0	e	1879	de teruggang	2	I	I	I	yes
t21	le recul	12	9:49:26	3	0	le recule	12714	de teruggang	2	I	I	I	yes
t21	le recul	27	10:17:40	3	0	la recor	7655	de teruggang	1	I	I	I	yes
t21	le recul	28	15:08:55	3	0	la bon	4133	de teruggang	2	I	I	I	yes
t22	le renard	15	13:48:26	24	0	le reinarde	2518	de vos	1	I	I	I	yes
t22	le renard	31	12:15:43	24	0	le reinard	5125	de vos	1	I	I	I	yes
t22	le renard	25	14:13:34	24	0	la seqancise	6649	de vos	1	I	I	I	yes
t22	le renard	10	12:22:13	24	0	l{'} aurmare	6402	de vos	2	I	I	I	yes
t22	le renard	46	15:40:31	24	0	le nar	1245	de vos	2	I	I	I	yes
t22	le renard	48	11:18:20	24	1	le renard	1916	de vos	2	I	I	I	yes
t22	le renard	32	12:11:40	24	0	le fenetre	3679	de vos	2	I	I	I	yes
t22	le renard	47	11:43:45	24	0	le rEnart	6219	de vos	1	I	I	I	yes
t22	le renard	16	10:30:32	24	0	l{'}ornard	3577	de vos	2	I	I	I	yes
t22	le renard	30	11:13:11	24	0	pas	1840	de vos	2	I	I	I	yes
t22	le renard	36	9:23:20	24	0	le reinarde	7050	de vos	2	I	I	I	yes
t22	le renard	250	14:43:23	24	0		280	de vos	2	I	I	I	yes
t22	le renard	29	9:45:19	24	0	le reineart	2663	de vos	1	I	I	I	yes
t22	le renard	14	14:14:11	24	0	le nare	9460	de vos	2	I	I	I	yes
t22	le renard	249	11:17:33	24	0	le reinaerdt	3450	de vos	1	I	I	I	yes
t22	le renard	33	10:16:00	24	0	le reinard	4158	de vos	1	I	I	I	yes
t22	le renard	28	15:08:55	24	0	la mas	1945	de vos	2	I	I	I	yes
t22	le renard	43	13:27:33	24	0	le reinard	2839	de vos	1	I	I	I	yes
t22	le renard	27	10:17:40	24	0	la revrir	3210	de vos	1	I	I	I	yes
t22	le renard	12	9:49:26	24	0	le renoir	1877	de vos	2	I	I	I	yes
t22	le renard	42	14:45:04	24	1	le renard	10815	de vos	2	I	I	I	yes
t22	le renard	26	16:42:55	24	0		922	de vos	2	I	I	I	yes
t22	le renard	41	13:55:09	24	0	le renar	6646	de vos	1	I	I	I	yes
t22	le renard	6	12:16:10	24	0	la schniel	4490	de vos	2	I	I	I	yes
t22	le renard	45	9:18:14	24	0	la rennard	1821	de vos	1	I	I	I	yes
t22	le renard	34	13:16:28	24	1	le renard	2565	de vos	2	I	I	I	yes
t22	le renard	9	11:17:46	24	0	la reinard	2491	de vos	1	I	I	I	yes
t22	le renard	44	10:10:37	24	1	le renard	9190	de vos	2	I	I	I	yes
t22	le renard	19	14:45:48	24	0	le nar	1590	de vos	1	I	I	I	yes
t22	le renard	7	14:14:03	24	0	Le reinaert	16336	de vos	1	I	I	I	yes
t22	le renard	252	11:46:19	24	0	le nAre	6273	de vos	2	I	I	I	yes
t22	le renard	38	11:14:09	24	0	le renart	2283	de vos	1	I	I	I	yes
t22	le renard	251	12:47:23	24	0	le renart	3949	de vos	1	I	I	I	yes
t22	le renard	22	13:15:11	24	0	le reinard	3819	de vos	2	I	I	I	yes
t22	le renard	24	12:43:06	24	0	la emcOte	37324	de vos	2	I	I	I	yes
t22	le renard	21	11:41:17	24	0	le	3059	de vos	1	I	I	I	yes
t22	le renard	255	16:46:32	24	1	le renard	3391	de vos	1	I	I	I	yes
t22	le renard	5	11:51:32	24	0	le reinar	13151	de vos	1	I	I	I	yes
t22	le renard	11	14:42:25	24	0	le nar	2917	de vos	1	I	I	I	yes
t22	le renard	254	15:49:39	24	0	la 	6800	de vos	2	I	I	I	yes
t22	le renard	253	16:14:37	24	1	le renard	3336	de vos	1	I	I	I	yes
t22	le renard	20	11:13:42	24	1	le renard	6108	de vos	2	I	I	I	yes
t22	le renard	23	12:11:09	24	0	la resoir	5889	de vos	1	I	I	I	yes
t22	le renard	40	9:11:44	24	0	le reinard	4649	de vos	2	I	I	I	yes
t23	la secousse	249	11:17:33	20	0	le ruqance	5104	de ruk	1	L	L	L	no
t23	la secousse	36	9:23:20	20	0	la lurquel	39202	de ruk	2	L	L	L	no
t23	la secousse	32	12:11:40	20	0	le nou	31285	de ruk	2	L	L	L	no
t23	la secousse	33	10:16:00	20	0	le secoule	4397	de ruk	1	L	L	L	no
t23	la secousse	44	10:10:37	20	0	{?}	1383	de ruk	2	L	L	L	no
t23	la secousse	45	9:18:14	20	0	le rebon	2265	de ruk	1	L	L	L	no
t23	la secousse	30	11:13:11	20	0	pas	3274	de ruk	2	L	L	L	no
t23	la secousse	46	15:40:31	20	0	le cousse	2316	de ruk	2	L	L	L	no
t23	la secousse	251	12:47:23	20	0	le	1236	de ruk	1	L	L	L	no
t23	la secousse	25	14:13:34	20	0	la parasiane	5256	de ruk	1	L	L	L	no
t23	la secousse	28	15:08:55	20	0	la mus	6039	de ruk	2	L	L	L	no
t23	la secousse	34	13:16:28	20	0	la ruche	5108	de ruk	2	L	L	L	no
t23	la secousse	9	11:17:46	20	0	le seivre	3587	de ruk	1	L	L	L	no
t23	la secousse	14	14:14:11	20	0	le squash	18020	de ruk	2	L	L	L	no
t23	la secousse	29	9:45:19	20	0	le revond	18291	de ruk	1	L	L	L	no
t23	la secousse	254	15:49:39	20	0	le qu	4053	de ruk	2	L	L	L	no
t23	la secousse	27	10:17:40	20	0	la requer	5816	de ruk	1	L	L	L	no
t23	la secousse	40	9:11:44	20	0	l{'}arbon	34746	de ruk	2	L	L	L	no
t23	la secousse	31	12:15:43	20	0	la secouse	16472	de ruk	1	L	L	L	no
t23	la secousse	26	16:42:55	20	0	 la rioux	4773	de ruk	2	L	L	L	no
t23	la secousse	42	14:45:04	20	0	{.}{.}{.}	2933	de ruk	2	L	L	L	no
t23	la secousse	41	13:55:09	20	0	la pullEr	37829	de ruk	1	L	L	L	no
t23	la secousse	15	13:48:26	20	0	la {.}{.}cous	4843	de ruk	1	L	L	L	no
t23	la secousse	21	11:41:17	20	0	le	786	de ruk	1	L	L	L	no
t23	la secousse	5	11:51:32	20	0		5130	de ruk	1	L	L	L	no
t23	la secousse	10	12:22:13	20	0		445	de ruk	2	L	L	L	no
t23	la secousse	24	12:43:06	20	0	le orbain	8351	de ruk	2	L	L	L	no
t23	la secousse	38	11:14:09	20	0	le rienage	13852	de ruk	1	L	L	L	no
t23	la secousse	43	13:27:33	20	0	la sebouce	5067	de ruk	1	L	L	L	no
t23	la secousse	48	11:18:20	20	0	l{'} orseille	20903	de ruk	2	L	L	L	no
t23	la secousse	256	12:06:21	20	0	{/}	5847	de ruk	2	L	L	L	no
t23	la secousse	16	10:30:32	20	0	la sou{.}{.}{.}	4942	de ruk	2	L	L	L	no
t23	la secousse	12	9:49:26	20	0	la scouse	3356	de ruk	2	L	L	L	no
t23	la secousse	6	12:16:10	20	0	la couscous	3509	de ruk	2	L	L	L	no
t23	la secousse	253	16:14:37	20	0	le recous	2576	de ruk	1	L	L	L	no
t23	la secousse	250	14:43:23	20	0		3602	de ruk	2	L	L	L	no
t23	la secousse	255	16:46:32	20	0	{?}	3322	de ruk	1	L	L	L	no
t23	la secousse	252	11:46:19	20	0	la bushe	13401	de ruk	2	L	L	L	no
t23	la secousse	7	14:14:03	20	0	Le suchels	6339	de ruk	1	L	L	L	no
t23	la secousse	19	14:45:48	20	0	le roek	13731	de ruk	1	L	L	L	no
t23	la secousse	47	11:43:45	20	0	la sEcouche	8686	de ruk	1	L	L	L	no
t23	la secousse	20	11:13:42	20	0	le chou	8939	de ruk	2	L	L	L	no
t23	la secousse	11	14:42:25	20	0	le recous	5894	de ruk	1	L	L	L	no
t23	la secousse	22	13:15:11	20	0	le couche	4814	de ruk	2	L	L	L	no
t23	la secousse	23	12:11:09	20	0	la	1273	de ruk	1	L	L	L	no
t24	le faisan	20	11:13:42	21	0	le fazant	7621	de fazant	2	I	I	I	no
t24	le faisan	34	13:16:28	21	0	le fazant	3129	de fazant	2	I	I	I	no
t24	le faisan	254	15:49:39	21	0	le fazant	3235	de fazant	2	I	I	I	no
t24	le faisan	21	11:41:17	21	0	le fazant	2125	de fazant	1	I	I	I	no
t24	le faisan	19	14:45:48	21	0	le fazant	3157	de fazant	1	I	I	I	no
t24	le faisan	46	15:40:31	21	0	le fasant	2057	de fazant	2	I	I	I	no
t24	le faisan	7	14:14:03	21	0	La fazant	2590	de fazant	1	I	I	I	no
t24	le faisan	9	11:17:46	21	0	le fazant	2141	de fazant	1	I	I	I	no
t24	le faisan	22	13:15:11	21	0	le fazant	2807	de fazant	2	I	I	I	no
t24	le faisan	36	9:23:20	21	0	la fazant	7658	de fazant	2	I	I	I	no
t24	le faisan	41	13:55:09	21	0	le fazant	11021	de fazant	1	I	I	I	no
t24	le faisan	15	13:48:26	21	0	le fazant	11675	de fazant	1	I	I	I	no
t24	le faisan	5	11:51:32	21	0	le fazant	3645	de fazant	1	I	I	I	no
t24	le faisan	29	9:45:19	21	0	la fazant	2133	de fazant	1	I	I	I	no
t24	le faisan	14	14:14:11	21	0	le fazant	4113	de fazant	2	I	I	I	no
